ImageId,EncodedPixels
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,66161 4 66680 6 67201 4 67722 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,136891 7 137409 12 137927 16 138446 18 138965 20 139484 22 140004 23 140524 23 141043 24 141563 24 142084 24 142604 24 143125 22 143645 22 144165 21 144685 20 145205 19 145725 17 146244 17 146763 17 147283 16 147802 17 148322 17 148843 17 149363 17 149884 16 150406 13 150929 10 151452 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,41733 4 42250 13 42769 17 43288 20 43808 21 43837 5 44327 23 44355 9 44847 25 44873 12 45367 38 45887 38 46407 38 46928 37 47448 37 47969 36 48489 35 49010 34 49532 31 50054 29 50581 21 51101 20 51621 19 52140 19 52659 19 53179 18 53698 18 54217 18 54736 17 55256 16 55776 15 56297 12 56818 9 57342 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,113495 4 114013 11 114532 14 115051 16 115571 16 116091 16 116611 16 117131 16 117651 16 118171 15 118691 14 119211 13 119731 12 120253 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,99469 11 99988 15 100507 17 101027 18 101547 18 102066 19 102586 20 103106 20 103625 21 104145 21 104665 21 105185 20 105705 20 106224 20 106742 21 107261 22 107780 23 108300 24 108820 24 109340 24 109861 22 110382 21 110903 19 111425 15 111946 12 112468 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,124427 6 124942 13 125460 16 125980 17 126500 17 127020 18 127540 18 128060 19 128580 19 129100 19 129620 19 130141 18 130661 18 131182 17 131704 15 132226 12 132748 10 133271 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,145 12 665 13 1185 13 1705 13 2227 11 2748 9 3269 8 3790 7 4312 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,150427 6 150946 9 151467 9 151987 9 152508 9 153029 8 153549 8 154070 6 154590 6 155111 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,86476 8 86994 13 87513 16 88032 19 88551 21 89070 22 89590 22 90109 23 90629 23 91149 23 91669 23 92189 23 92709 23 93229 22 93750 20 94271 18 94795 11
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,71412 5 71930 9 72448 12 72967 15 73486 16 74005 19 74524 21 75043 23 75563 23 76082 25 76602 25 77121 25 77641 25 78161 23 78681 22 79201 20 79721 19 80241 19 80761 18 81281 17 81801 17 82321 16 82841 15 83362 14 83884 12 84405 10 84929 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,170210 7 170728 10 171247 12 171766 14 172284 17 172803 19 173322 20 173842 20 174362 20 174882 19 175402 18 175922 18 176442 17 176963 14 177484 12 178007 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,140564 4 141083 6 141603 6 142124 5 142644 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,108856 5 109371 11 109890 14 110409 16 110928 18 111447 23 111967 23 112486 25 112528 8 113005 26 113047 10 113524 27 113566 12 114044 27 114085 13 114564 26 114604 14 115084 26 115122 16 115604 26 115638 20 116124 26 116156 21 116645 25 116675 22 117165 25 117194 22 117685 26 117712 23 118206 46 118726 44 119246 44 119767 43 120289 42 120810 18 120831 20 121332 14 121352 19 121854 9 121872 19 122375 6 122392 19 122895 6 122912 19 123413 8 123432 19 123932 10 123953 18 124452 10 124473 17 124971 12 124993 16 125491 12 125514 15 126011 12 126034 14 126531 12 126554 13 127051 12 127075 11 127572 11 127596 9 128093 10 128117 6 128614 8 129136 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,37610 1 38128 3 38647 4 39168 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,59452 5 59970 9 60489 11 61008 12 61528 13 62048 13 62568 14 63088 14 63608 14 64128 14 64649 13 65169 13 65690 11 66211 10 66732 8 67254 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,19420 3 19938 6 20456 8 20975 10 21494 11 22012 13 22531 13 23050 14 23570 14 24089 14 24609 14 25129 13 25650 12 26170 14 26187 5 26690 24 27211 25 27731 25 28252 24 28772 24 29292 24 29812 24 30332 24 30852 22 31372 20 31892 18 32412 16 32933 13 33454 9 33976 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,132270 10 132787 14 133306 16 133824 20 134343 21 134374 4 134862 23 134892 9 135381 25 135410 12 135900 27 135928 15 136419 45 136939 45 137458 47 137978 47 138497 49 139017 49 139536 50 140056 50 140576 50 141096 50 141616 50 142136 49 142657 47 143177 46 143697 45 144218 42 144738 36 145259 20 145285 7 145780 18 145807 3 146302 15 146823 13 147344 11 147866 8 148388 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,4863 8 5381 13 5900 16 6419 17 6938 18 7458 19 7977 20 8497 21 9017 21 9537 21 10057 21 10577 21 11097 21 11618 20 12138 20 12659 19 13180 17 13701 15 14222 13 14745 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,36586 3 37104 7 37622 10 38142 11 38661 13 39180 14 39700 15 40220 14 40740 14 41259 15 41779 14 42299 13 42820 10 43341 8 43863 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,150477 4 150995 8 151513 10 152031 13 152549 15 153068 16 153588 15 154108 15 154628 15 155148 15 155668 16 156189 15 156710 13 157231 12 157751 12 158272 11 158793 9 159313 7 159831 7 160348 7 160866 9 161385 10 161904 10 162424 10 162944 9 163464 9 163985 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,166595 5 167110 12 167629 14 168148 15 168668 16 169187 18 169707 18 170227 19 170746 20 171266 20 171786 20 172307 19 172827 19 173347 18 173868 15 174389 13 174910 11 175432 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,84442 4 84961 5 85479 8 85997 10 86516 10 87034 12 87553 12 88072 12 88591 11 89109 12 89628 11 90148 10 90667 9 91188 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,41802 3 41810 4 42319 17 42838 20 43358 21 43877 23 44397 23 44917 23 45436 24 45956 23 46477 21 46997 21 47517 21 48038 26 48558 29 49079 29 49600 28 50123 26 50645 24 51165 23 51685 23 52205 23 52724 23 53243 23 53759 25 54276 25 54794 24 55313 21 55832 20 56352 19 56871 20 57390 21 57910 22 58430 22 58950 22 59470 21 59990 20 60511 17 61032 13 61554 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,66243 9 66760 14 67278 17 67796 20 68314 23 68832 25 69352 25 69871 26 70391 26 70911 25 71431 24 71952 22 72473 19 72995 15 73517 9
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,103156 6 103674 10 104192 14 104712 14 105231 16 105751 16 106271 16 106792 15 107312 15 107832 15 108352 14 108872 13 109392 13 109912 12 110433 10 110955 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,33479 8 33998 12 34517 14 35037 15 35556 17 36076 17 36596 18 37117 17 37637 17 38158 15 38679 14 39201 11 39723 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,87051 5 87569 8 88087 12 88606 15 89124 17 89151 2 89644 18 89669 6 90163 19 90187 10 90683 20 90706 13 91202 37 91722 38 92242 38 92762 38 93282 38 93802 38 94322 37 94842 37 95362 36 95882 35 96402 34 96922 33 97442 17 97462 12 97963 15 97983 9 98485 12 98505 6 99006 9
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,727 4 1245 9 1763 14 2283 14 2803 15 3323 15 3844 14 4364 15 4884 14 5405 13 5926 12 6446 11 6966 11 7487 9 8008 8 8528 6 9050 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,19450 5 19967 10 20486 29 21005 33 21524 36 22044 37 22563 38 23083 38 23604 37 24124 37 24645 35 25166 34 25686 33 26206 32 26727 30 27248 28 27771 1 27782 13 28304 10 28826 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,144786 5 145302 13 145820 17 146338 19 146857 21 147376 22 147895 24 148414 26 148934 28 149453 30 149973 31 150493 31 151012 33 151532 33 151571 6 152052 47 152572 48 153092 49 153611 50 154131 50 154651 50 155171 50 155691 50 156211 49 156731 49 157252 48 157772 47 158293 21 158318 21 158814 19 158838 20 159335 16 159358 20 159857 13 159878 19 160378 10 160398 18 160900 6 160918 18 161438 17 161958 16 162478 15 162999 13 163519 12 164041 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,171847 1 172366 4 172869 1 172884 7 173387 4 173403 8 173906 6 173923 8 174423 9 174442 9 174941 12 174960 10 175454 35 175973 35 176492 35 177011 35 177531 34 178051 33 178571 32 179091 31 179611 30 180132 28 180653 25
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,55358 3 55877 3 56395 4 56913 4 57429 5 57949 4 58467 2 58983 5 59503 8 59517 4 60021 21 60536 27 61055 28 61574 29 62094 28 62613 28 63134 26 63656 22 64179 17 64703 9 65226 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,122941 8 123459 12 123978 15 124497 17 125017 18 125536 19 126056 20 126576 20 127096 19 127616 18 128137 16 128659 12
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,76141 1 76660 3 77179 4 77699 4 78219 3 78741 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,8546 9 9065 12 9584 14 10104 15 10623 16 11143 17 11664 16 12184 16 12705 15 13226 14 13746 14 14267 12 14788 11 15310 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,102672 7 103191 9 103711 9 104230 11 104750 11 105270 11 105790 11 106310 11 106831 11 107351 11 107872 11 108393 11 108913 12 109434 13 109954 14 110473 16 110993 16 111513 17 112032 19 112551 20 113071 21 113590 22 114110 22 114630 22 115150 21 115670 21 116190 21 116710 21 117231 20 117751 20 118272 18 118792 18 119313 17 119834 16 120355 14 120876 13 121398 10 121922 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,45476 3 45995 5 46515 5 47035 6 47555 7 48075 7 48596 6 49117 5 49638 4 50159 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,25207 5 25215 2 25725 14 26244 17 26763 8 26774 8 27282 8 27295 7 27802 9 27815 8 28321 10 28336 8 28841 11 28856 8 29362 10 29378 7 29881 11 29900 5 30402 10 30421 5 30922 11 30941 5 31443 12 31461 5 31963 13 31982 3 32483 18 33004 17 33524 17 34044 17 34564 16 35084 15
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,38208 3 38726 7 39244 9 39764 9 40284 8 40805 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,11694 3 12211 8 12730 10 13249 12 13768 14 14287 16 14807 16 15327 16 15847 16 16367 17 16887 18 17407 19 17927 20 18448 19 18968 20 19488 20 20009 18 20529 17 21050 16 21571 14 22092 12 22615 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,74629 6 75144 15 75662 20 76181 22 76700 24 77219 25 77739 26 78258 27 78778 27 79298 27 79818 26 80337 9 80351 13 80857 6 80872 11 81375 9 81392 9 81894 13 81911 8 82412 25 82930 26 83449 28 83969 30 84488 42 85008 40 85528 38 86048 36 86569 33 87089 31 87610 27 88131 24 88652 21 89173 18 89694 16 90214 15 90735 13 91254 14 91774 14 92293 15 92811 18 93330 19 93850 19 94369 21 94888 21 95408 21 95927 21 96447 20 96967 18 97487 17 98007 15 98528 12 99050 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,254 9 771 14 1290 15 1811 15 2330 16 2850 16 3370 17 3890 17 4410 17 4930 17 5450 16 5971 14 6492 12 7014 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,71495 3 72013 8 72532 10 73050 12 73570 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,179134 5 179653 8 180172 10 180692 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,40823 7 41341 12 41861 16 42380 19 42899 22 43419 22 43939 23 44458 23 44978 23 45498 22 46017 23 46537 24 47057 25 47084 1 47577 29 48097 30 48618 30 49138 31 49659 31 50181 29 50703 4 50712 18 51232 18 51752 18 52272 18 52792 17 53313 15 53833 14 54354 12 54874 12 55396 9 55920 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,58503 14 59021 21 59540 23 60059 24 60579 25 61099 25 61618 27 62138 27 62658 27 63178 26 63697 27 64217 26 64737 26 65258 23 65779 21 66299 19 66821 14 67343 9
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,105300 4 105819 6 106339 6 106859 7 107379 7 107899 6 108419 6 108941 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,155231 2 155749 5 156268 7 156787 9 157307 9 157826 11 158346 11 158865 12 159385 12 159904 12 160423 13 160943 12 161462 13 161981 13 162501 10 163021 8 163542 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,128188 1 128707 3 129227 4 129747 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,177588 6 178108 13 178627 16 179147 17 179667 18 180187 18 180708 16
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,274 22 793 13 809 8 1313 12 1331 5 1834 10 2355 9 2876 7 3397 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,130283 5 130799 11 131317 14 131835 17 132354 19 132873 21 133393 21 133913 22 134433 22 134953 23 135474 22 135995 20 136516 19 137038 16 137562 12 138085 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,22640 1 23159 4 23679 5 24199 5 24720 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,150576 13 151093 19 151611 25 152130 28 152649 31 153168 33 153688 34 154208 35 154728 36 155248 36 155768 37 156288 37 156808 38 157329 37 157850 37 158371 37 158892 36 159412 36 159932 36 160451 37 160969 39 161486 42 162004 44 162523 44 163042 45 163561 45 164081 45 164601 44 165120 44 165640 43 166160 42 166680 41 167200 41 167720 40 168240 40 168760 40 169279 41 169800 40 170320 39 170840 39 171361 37 171882 35 172403 33 172925 30 173447 27 173969 24 174490 22 175011 19 175532 16 176055 11
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,4962 4 5481 6 6001 7 6520 8 7040 8 7560 8 8080 8 8601 8 9121 8 9641 9 10161 12 10682 9 11203 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,108990 4 109507 9 110024 14 110541 19 111059 23 111578 25 112097 27 112616 31 113136 35 113655 38 114175 39 114693 42 115207 49 115726 50 116245 51 116764 52 117284 52 117804 53 118323 54 118843 53 119363 54 119883 54 120403 54 120923 56 121443 21 121467 34 121963 19 121989 33 122484 17 122511 31 123004 17 123032 32 123525 15 123554 31 124047 12 124077 29 124569 7 124598 28 125120 26 125640 25 126158 27 126677 27 127196 27 127716 26 128236 24 128756 22 129277 19 129798 16 130319 14 130840 11 131362 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,13808 3 14328 3 14848 4 15367 5 15887 5 16408 3 16928 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,27893 7 28407 16 28925 20 29444 22 29962 26 30482 26 30522 5 31001 28 31039 11 31521 28 31557 15 32041 29 32076 17 32561 29 32596 17 33082 28 33115 18 33602 28 33634 19 34123 27 34153 20 34644 26 34673 19 35166 46 35687 44 36211 39 36738 20 37259 18 37778 20 38296 23 38798 6 38815 24 39306 23 39333 27 39823 57 40341 59 40858 62 41377 62 41895 25 41922 37 42414 25 42444 34 42934 24 42965 33 43453 25 43487 29 43973 24 44010 25 44493 23 44535 17 45013 23 45060 9 45533 21 46054 19 46575 16 47097 11 47620 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,86634 8 87152 13 87671 15 88190 17 88709 19 89228 20 89748 20 90268 21 90788 20 91308 20 91828 19 92348 19 92869 17 93390 14 93911 13 94431 13 94950 14 95468 17 95985 21 96504 23 97023 25 97542 26 98061 27 98580 29 99098 31 99617 32 100136 33 100656 33 100697 4 101175 34 101216 6 101695 34 101735 8 102215 35 102254 10 102734 50 103254 50 103774 51 104294 51 104814 52 105334 52 105855 51 106376 51 106897 50 107420 48 107950 6 107967 20 108489 17 109010 15 109531 14 110051 13 110572 11 111093 9 111615 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,52309 11 52825 17 53343 19 53861 35 54380 37 54899 39 55418 40 55938 41 56458 41 56978 41 57498 41 58018 41 58538 41 59058 40 59578 39 60098 37 60619 34 61140 15 61156 13
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,65302 1 65820 6 66339 7 66858 8 67379 7 67900 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,315 11 832 17 1352 18 1871 19 2391 19 2911 19 3431 19 3951 19 4471 18 4991 18 5512 16 6032 16 6553 14 7074 12 7597 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,61701 8 62219 12 62737 16 63253 21 63771 24 64289 27 64808 29 65326 32 65844 34 66363 35 66882 36 67402 36 67922 36 68443 34 68963 33 69484 31 70005 29 70525 29 71046 27 71565 27 72085 25 72605 23 73124 22 73644 20 74163 19 74682 18 75202 17 75721 18 76241 18 76760 18 77280 18 77800 18 78320 18 78839 19 79359 18 79880 17 80400 17 80920 17 81441 15 81961 14 82482 12 83004 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,172459 7 172977 9 173486 5 173495 11 174005 21 174524 22 175042 24 175562 23 176081 23 176601 23 177121 22 177640 22 178160 21 178680 20 179201 18 179721 17 180241 16 180762 13
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,6593 3 7110 10 7628 13 8146 17 8665 19 9184 21 9691 9 9704 22 10209 37 10727 39 11246 41 11765 42 12284 43 12804 43 13324 43 13844 42 14364 42 14884 41 15404 40 15924 39 16445 37 16966 32 17486 25 18007 24 18528 22 19050 19 19573 16 20096 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,131379 6 131896 11 132414 13 132933 15 133452 15 133971 16 134490 17 135010 17 135529 17 136048 18 136568 17 137087 17 137606 18 138126 17 138646 16 139165 16 139684 15 140204 14 140724 13 141244 12 141764 11 142284 10 142805 9 143326 7 143847 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,151134 3 151652 6 152172 6 152692 6 153213 5 153734 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,134017 6 134535 10 135054 12 135573 14 136093 15 136612 16 137131 18 137651 18 138170 19 138690 19 139209 20 139729 20 140249 20 140769 20 141288 21 141808 21 142328 21 142848 21 143368 20 143888 20 144408 19 144927 20 145447 19 145961 3 145966 19 146478 27 146997 27 147515 28 148034 17 148053 8 148553 17 149073 17 149592 18 150113 17 150633 17 151154 16 151674 16 152193 17 152712 18 153230 20 153747 22 154263 25 154778 30 155297 30 155817 29 156336 29 156856 28 157376 26 157896 24 158415 24 158935 23 159455 21 159975 21 160495 21 161015 20 161535 21 162055 21 162575 21 163094 23 163615 22 164135 22 164655 22 165176 20 165696 20 166217 18 166737 17 167257 15 167776 15 168296 14 168816 13 169336 12 169856 10 170377 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,89777 2 90297 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,48199 5 48714 12 49232 16 49749 20 50268 22 50785 25 51302 29 51821 30 52340 31 52860 31 53379 32 53900 31 54420 31 54940 31 55461 31 55982 32 56504 31 57025 31 57547 29 58069 27 58593 23 59117 19 59638 17 60159 15 60680 12 61202 9 61723 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,167803 1 168321 4 168840 5 169359 7 169879 8 170399 10 170919 11 171438 13 171958 14 172478 14 172997 15 173517 15 174036 16 174556 16 175076 16 175595 16 176114 16 176633 17 177151 18 177670 18 178189 18 178708 18 179228 17 179747 17 180268 14 180790 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,64340 7 64857 11 65376 13 65895 14 66414 15 66934 15 67453 16 67973 16 68492 16 69011 17 69530 17 70049 18 70563 2 70566 20 71081 24 71600 24 72119 24 72639 22 73158 20 73678 17 74197 17 74716 18 75235 19 75755 20 76274 21 76794 21 77313 22 77833 22 78353 22 78873 21 79393 21 79913 20 80433 19 80953 18 81474 17 81994 16 82515 15 83035 14 83556 12 84077 10 84598 8 85120 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,20124 11 20642 14 21161 16 21680 17 22199 18 22718 19 23238 11 23251 6 23756 13 23773 9 24275 12 24293 11 24795 12 24811 14 25315 12 25330 15 25835 31 26355 32 26875 32 27396 30 27917 29 28438 27 28961 5 28968 5 28976 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,98640 4 99159 5 99679 5 100200 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,115283 6 115802 10 116321 13 116841 13 117361 13 117881 13 118401 14 118921 14 119442 12 119962 12 120482 12 121002 12 121523 10 122043 10 122565 7 123087 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,367 8 886 10 1406 10 1927 9 2447 8 2969 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,4532 7 5051 9 5571 9 6090 10 6610 9 7131 7 7652 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,9219 9 9737 15 10255 19 10774 21 11293 24 11812 25 12331 26 12851 27 13370 28 13890 27 14411 26 14931 26 15451 26 15972 25 16493 23 17013 22 17535 19 18056 17 18579 12 19103 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,147114 5 147633 7 148152 9 148670 11 149189 13 149707 15 150225 16 150744 16 151263 17 151721 3 151781 17 152237 11 152300 17 152756 14 152820 16 153275 17 153338 16 153794 19 153832 9 153858 15 154313 22 154350 13 154377 15 154832 24 154869 16 154896 15 155351 26 155388 18 155415 15 155869 28 155907 20 155934 16 156383 35 156426 22 156453 16 156902 37 156945 25 156972 17 157421 38 157464 27 157492 17 157941 39 157983 45 158460 40 158502 28 158533 15 158980 17 159002 47 159054 14 159499 15 159524 44 159575 12 160019 12 160045 43 160096 11 160539 11 160568 39 160616 11 161059 10 161098 29 161136 11 161578 10 161618 29 161656 11 162098 9 162138 28 162177 9 162617 10 162658 28 162697 8 163137 10 163178 28 163217 8 163657 9 163698 28 163738 6 164176 10 164218 28 164258 6 164695 10 164739 27 164779 4 165214 11 165260 25 165300 2 165733 12 165781 24 166253 11 166303 21 166773 11 166827 17 167292 11 167353 10 167812 10 167875 7 168332 10 168853 8 169374 6 169896 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,104373 2 104893 3 105413 3 105933 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,87223 10 87741 14 88259 17 88778 18 89298 19 89818 19 90337 20 90857 20 91378 19 91898 19 92418 18 92939 16 93461 13 93981 9 94502 6 95022 6 95541 8 96061 8 96581 8 97100 10 97621 8 98141 8 98662 7 99183 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,29515 6 30032 11 30056 20 30550 14 30572 26 31069 16 31090 29 31587 18 31609 31 32106 20 32127 34 32625 57 33145 57 33664 58 34184 58 34704 23 34729 33 35224 22 35250 31 35744 21 35771 29 36264 21 36292 27 36784 20 36813 25 37304 19 37333 23 37825 17 37855 18 38345 16 38376 11 38866 14 39387 11 39909 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,117392 5 117909 10 118428 13 118947 14 119467 15 119985 18 120505 19 121025 20 121544 21 122064 22 122585 21 123105 22 123626 21 124147 20 124668 17 125189 15 125711 12
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,82029 6 82548 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,50322 3 50839 10 51358 15 51877 23 52397 26 52917 28 53437 30 53957 32 54477 32 54997 33 55517 34 56038 33 56558 34 57078 34 57599 33 58119 33 58639 33 59160 31 59680 31 60201 29 60721 28 61242 25 61763 22 62284 20 62805 18 63325 18 63842 21 64360 24 64878 27 65397 28 65917 28 66436 29 66956 29 67476 28 67995 28 68515 27 69036 25 69556 24 70076 23 70596 21 71116 19 71637 16 72158 12 72679 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,16553 8 17044 1 17068 16 17563 5 17586 20 18082 20 18103 25 18601 48 19121 49 19640 50 20160 50 20680 50 21201 49 21722 48 22243 46 22763 45 23284 43 23804 42 24325 39 24846 35 25367 28 25888 24 26411 20 26934 15 27459 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,8202 13 8722 15 9241 17 9762 16 10282 16 10803 15 11324 13 11845 12 12366 9 12887 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,79448 4 79966 7 80484 10 81003 12 81522 13 82042 14 82562 14 83082 14 83603 13 84123 13 84643 13 85164 11 85684 11 86205 10 86726 9 87246 9 87767 9 88287 10 88807 11 89327 12 89847 12 90367 12 90887 12 91407 11 91927 10 92448 9 92968 7 93490 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,133552 4 134069 10 134588 12 135106 15 135625 16 136144 18 136662 20 137172 30 137689 33 138208 34 138727 35 139247 35 139766 36 140286 35 140805 35 141325 34 141845 32 142364 20 142884 19 143404 18 143924 17 144444 16 144964 15 145485 14 146006 12 146527 10 147049 7 147571 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,110132 2 110649 8 111168 10 111687 12 112206 14 112725 16 113245 16 113765 17 114285 17 114805 18 115326 18 115846 18 116366 19 116886 19 117406 19 117927 19 118447 19 118968 18 119489 16 120010 15 120531 14 121052 12 121574 10 122095 9 122617 8 123137 9 123657 10 124177 10 124696 12 125214 14 125733 15 126252 16 126771 17 127291 17 127811 16 128330 17 128850 16 129371 14 129892 12 130414 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,169407 4 169926 5 170447 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,45660 6 46178 8 46697 10 47216 11 47736 11 48256 11 48776 11 49296 10 49817 9 50338 6 50859 4
